content_id,title,content_type,genre_id,studio_id,release_year,language,duration_minutes,age_rating,imdb_rating,production_budget,licensing_cost,available_regions,is_original,created_at,updated_at,production_overhead,distribution_cost,technology_cost,localization_cost,contract_administration_cost,contingency_cost,total_content_cost,licensing_cost_ratio,production_cost_ratio,localization_cost_per_region,total_revenue,total_watch_hours,total_views,likes,dislikes,average_completion_rate,average_rewatch_rate,conversions,marketing_spend,attributed_revenue,genre_name,studio_name,total_investment,contribution_profit,content_roi,revenue_per_watch_hour,positive_engagement_rate,portfolio_revenue_percentile,portfolio_roi_percentile,decision
13317,Paradise: Legacy (13317),Series,16,161,2019,English,26,TV-Y,6.4,57921.79,0.0,14,True,2026-09-07 16:37:07.686662,2026-09-07 16:37:07.686667,4505.64,1465.0,728.21,3653.79,0.0,3059.12,71333.55,0.0,0.8751,260.98,59841.990000000005,138.12,28,13,1,78.24,53.57,0.0,0.0,0.0,Sci-Fi,Atlantic Films,71333.55,-11491.56,-0.1611,433.26,0.9286,0.6815,0.3464,COST_REVIEW
13318,Call of Darkness (13318),Movie,6,156,2023,Spanish,131,G,5.6,29323.13,0.0,12,True,2026-09-07 16:37:07.687191,2026-09-07 16:37:07.687197,3025.18,939.14,704.9,4051.78,0.0,1186.03,39230.16,0.0,0.8246,337.65,82030.95,104.75,25,5,0,81.76,36.0,0.0,0.0,0.0,Crime,Atlas Studios 156,39230.16,42800.79,1.091,783.11,1.0,0.8441,0.7931,EXPAND
13319,Thunder: Extraction (13319),Movie,6,46,2022,Hindi,171,G,7.4,21570.47,0.0,5,True,2026-09-07 16:37:07.688073,2026-09-07 16:37:07.688083,3017.34,874.57,465.65,1642.98,0.0,1132.51,28703.52,0.0,0.8566,328.6,70406.11,64.51,17,9,2,68.66,47.06,0.0,0.0,0.0,Crime,Crest Motion Pictures,28703.52,41702.59,1.4529,1091.4,0.8182,0.7713,0.8529,EXPAND
13320,Honor: Ascension (13320),Movie,7,11,2017,Hindi,112,TV-MA,6.8,32550.41,1849.53,10,False,2026-09-07 16:37:07.688722,2026-09-07 16:37:07.688729,3612.29,542.34,757.47,3605.31,20.96,1361.51,44299.82,0.0418,0.8163,360.53,62756.15,87.49000000000001,20,7,1,81.06,45.0,0.0,0.0,0.0,Documentary,Studio Ghibli,44299.82,18456.33,0.4166,717.3,0.875,0.7084,0.606,EXPAND
13321,Flight of Freedom (13321),Movie,19,93,2023,Spanish,115,G,4.7,17551.97,0.0,10,True,2026-09-07 16:37:07.689376,2026-09-07 16:37:07.689383,2129.72,776.68,143.3,1263.56,0.0,663.43,22528.66,0.0,0.8736,126.36,40963.759999999995,71.31,16,7,2,61.24,25.0,0.0,0.0,0.0,War,Orion Films,22528.66,18435.1,0.8183,574.45,0.7778,0.4584,0.7317,EXPAND
13322,Ascendance: Endgame (13322),Series,14,294,2011,English,59,TV-MA,5.7,14666.28,1534.74,7,False,2026-09-07 16:37:07.689953,2026-09-07 16:37:07.689959,1327.48,691.01,255.42,1341.49,38.91,968.66,20823.99,0.0737,0.768,191.64,104151.29,125.13,29,11,2,72.26,58.62,0.0,0.0,0.0,Mystery,Orion Motion Pictures 294,20823.99,83327.3,4.0015,832.34,0.8462,0.9264,0.9842,EXPAND
13323,Inside Monolith (13323),Movie,1,67,2013,Hindi,124,TV-Y,6.5,49407.51,3147.65,5,False,2026-09-07 16:37:07.690625,2026-09-07 16:37:07.690631,5505.33,2091.83,553.31,2292.6,55.14,2494.65,65548.02,0.048,0.8377,458.52,139934.11,102.92999999999999,22,6,1,71.69,40.91,0.0,0.0,0.0,Action,Prism Productions 67,65548.02,74386.09,1.1348,1359.51,0.8571,0.9804,0.8009,EXPAND
13324,Empire of Protocol - Retribution (13324),Movie,13,171,2013,Japanese,161,TV-PG,6.4,17118.35,0.0,14,True,2026-09-07 16:37:07.691200,2026-09-07 16:37:07.691205,1716.36,805.37,365.12,4109.94,0.0,961.67,25076.81,0.0,0.7511,293.57,47259.850000000006,70.44,19,1,3,51.25,0.0,0.0,0.0,0.0,Music,Orion Cinema,25076.81,22183.04,0.8846,670.92,0.25,0.5426,0.7493,RENEW
13325,Valor: Defiance (13325),Movie,8,33,2024,Korean,151,TV-Y,8.1,13981.01,2274.74,10,False,2026-09-07 16:37:07.691769,2026-09-07 16:37:07.691775,1668.24,256.16,196.99,1242.59,67.32,764.39,20451.44,0.1112,0.7652,124.26,33331.240000000005,58.14,19,4,2,65.6,26.32,0.0,0.0,0.0,Drama,Mirage Cinema,20451.44,12879.8,0.6298,573.29,0.6667,0.345,0.6773,EXPAND
13326,Freedom: Chronicles (13326),Series,18,95,2020,English,50,TV-MA,6.3,36879.4,0.0,12,True,2026-09-07 16:37:07.692318,2026-09-07 16:37:07.692323,2380.63,1134.18,727.58,1950.37,0.0,933.41,44005.57,0.0,0.8922,162.53,33318.24,66.89,17,6,3,66.61,17.65,0.0,0.0,0.0,Thriller,Beacon Films,44005.57,-10687.33,-0.2429,498.1,0.6667,0.3447,0.3026,COST_REVIEW
13327,Age of Destiny (13327),Movie,12,55,2014,German,77,TV-MA,6.0,18276.84,3202.23,13,False,2026-09-07 16:37:07.692839,2026-09-07 16:37:07.692844,1908.05,319.6,205.33,2529.11,101.32,463.98,27006.46,0.1186,0.7474,194.55,67128.56,78.33,17,4,2,63.56,35.29,0.0,0.0,0.0,Horror,Zenith Group,27006.46,40122.1,1.4856,857.0,0.6667,0.7457,0.8571,EXPAND
13328,Justice 3 (13328),Series,5,284,2016,English,43,PG,8.6,20427.64,0.0,10,True,2026-09-07 16:37:07.693373,2026-09-07 16:37:07.693379,1769.84,904.73,130.16,1602.26,0.0,584.52,25419.15,0.0,0.8733,160.23,23927.39,40.71,14,2,2,53.79,14.29,0.0,0.0,0.0,Comedy,Silver Pictures 284,25419.15,-1491.76,-0.0587,587.75,0.5,0.2029,0.3992,COST_REVIEW
13329,Thunder: Chronicles (13329),Movie,1,14,2025,English,84,TV-Y,4.8,41221.7,6392.06,10,False,2026-09-07 16:37:07.693920,2026-09-07 16:37:07.693925,3683.43,1992.62,826.24,3474.66,201.04,2545.91,60337.66,0.1059,0.7442,347.47,95166.75,119.92999999999999,21,7,2,77.93,57.14,0.0,0.0,0.0,Action,Toho Company,60337.66,34829.09,0.5772,793.52,0.7778,0.9003,0.6606,EXPAND
13330,Tomorrow 2 (13330),Movie,1,91,2013,Hindi,140,PG-13,5.9,67985.13,16979.58,3,False,2026-09-07 16:37:07.694491,2026-09-07 16:37:07.694498,9958.64,1728.27,1158.61,2486.5,197.46,4507.37,105001.56,0.1617,0.7423,828.83,113774.58,149.37,29,7,2,65.42,44.83,0.0,0.0,0.0,Action,Omni Motion Pictures,105001.56,8773.02,0.0836,761.7,0.7778,0.9478,0.4689,MONITOR
13331,Eternity: Extraction (13331),Movie,15,74,2016,English,121,TV-PG,6.9,33839.0,4787.26,7,False,2026-09-07 16:37:07.695311,2026-09-07 16:37:07.695322,2586.74,1141.69,755.69,1980.01,69.36,1434.89,46594.64,0.1027,0.7818,282.86,42460.05,52.04,21,3,1,56.1,38.1,0.0,0.0,0.0,Romance,Orion Productions,46594.64,-4134.59,-0.0887,815.91,0.75,0.4797,0.384,COST_REVIEW
13332,Olympus 3 (13332),Movie,13,107,2011,Spanish,86,TV-PG,6.5,34041.66,6794.43,8,False,2026-09-07 16:37:07.696111,2026-09-07 16:37:07.696119,2996.08,865.29,248.93,1561.08,144.4,2065.05,48716.92,0.1395,0.7603,195.14,55383.37,49.33,17,2,1,55.58,17.65,127484.0,1975579.53,6945017.9,Music,Horizon Group,2024296.45,-1968913.08,-0.9726,1122.71,0.6667,0.6364,0.0062,COST_REVIEW
13333,Rise of Thunder - Awakening,Movie,9,169,2022,English,135,PG,6.3,28401.78,0.0,12,True,2026-09-07 16:37:07.696722,2026-09-07 16:37:07.696729,3007.47,802.65,692.8,3659.52,0.0,790.13,37354.35,0.0,0.8408,304.96,18123.35,74.75,21,11,1,65.07,38.1,0.0,0.0,0.0,Family,Orion Interactive 169,37354.35,-19231.0,-0.5148,242.45,0.9167,0.1225,0.1529,COST_REVIEW
13334,The Secret Protocol (13334),Movie,18,173,2013,English,114,G,8.8,28540.78,2580.15,14,False,2026-09-07 16:37:07.697388,2026-09-07 16:37:07.697395,3929.28,904.16,663.87,4235.08,53.18,1724.61,42631.11,0.0605,0.7617,302.51,88858.09,91.77,22,7,3,64.89,18.18,0.0,0.0,0.0,Thriller,Omni Pictures 173,42631.11,46226.98,1.0843,968.27,0.7,0.876,0.7921,EXPAND
13335,Frontier 4 (13335),Movie,17,260,2023,Hindi,146,TV-Y,7.7,28013.37,4290.23,6,False,2026-09-07 16:37:07.698021,2026-09-07 16:37:07.698027,2731.31,1195.56,505.66,2034.87,91.67,1755.86,40618.53,0.1056,0.7569,339.14,109935.23,114.94,23,10,0,80.35,30.43,0.0,0.0,0.0,Sports,Pinnacle Motion Pictures,40618.53,69316.7,1.7065,956.46,1.0,0.9402,0.8834,EXPAND
13336,Dynasty: Resurgence (13336),Movie,5,121,2018,Japanese,116,TV-PG,6.8,28869.85,0.0,6,True,2026-09-07 16:37:07.698603,2026-09-07 16:37:07.698609,3664.97,581.58,447.78,1684.2,0.0,1552.64,36801.02,0.0,0.8841,280.7,17873.48,64.13,23,4,2,49.76,4.35,0.0,0.0,0.0,Comedy,Pacific Studios,36801.02,-18927.54,-0.5143,278.71,0.6667,0.1197,0.1531,COST_REVIEW
13337,Destiny 3 (13337),Series,15,148,2013,Spanish,46,PG,7.6,17430.83,1852.63,8,False,2026-09-07 16:37:07.699177,2026-09-07 16:37:07.699183,2389.31,357.28,226.3,2445.62,27.7,903.57,25633.24,0.0723,0.7732,305.7,43097.7,106.89,24,9,2,70.85,37.5,0.0,0.0,0.0,Romance,Nexus Motion Pictures,25633.24,17464.46,0.6813,403.2,0.8182,0.4878,0.6923,EXPAND
13338,Valor 5 (13338),Movie,6,193,2013,Hindi,147,TV-MA,7.4,21459.24,0.0,4,True,2026-09-07 16:37:07.699818,2026-09-07 16:37:07.699826,1886.3,473.5,147.82,1297.08,0.0,1116.42,26380.36,0.0,0.885,324.27,116999.14,104.44,28,7,0,72.83,42.86,0.0,0.0,0.0,Crime,Crown Entertainment,26380.36,90618.78,3.4351,1120.25,1.0,0.9535,0.9747,EXPAND
13339,Eternity 2 (13339),Movie,7,159,2020,Hindi,174,R,5.0,23259.46,3284.85,8,False,2026-09-07 16:37:07.700466,2026-09-07 16:37:07.700473,2217.73,392.16,548.36,2484.49,41.47,772.16,33000.68,0.0995,0.772,310.56,100223.23,101.08,20,6,1,71.96,45.0,0.0,0.0,0.0,Documentary,Atlantic Interactive 159,33000.68,67222.55,2.037,991.52,0.8571,0.9166,0.9141,EXPAND
13340,Operation Olympus - Evolution,Series,14,144,2023,English,40,TV-MA,4.9,25832.29,0.0,8,True,2026-09-07 16:37:07.701140,2026-09-07 16:37:07.701149,2378.9,969.26,229.97,2916.51,0.0,685.77,33012.7,0.0,0.8546,364.56,25610.879999999997,78.21,24,6,1,56.32,16.67,0.0,0.0,0.0,Mystery,Prism Interactive,33012.7,-7401.82,-0.2242,327.46,0.8571,0.2287,0.3126,COST_REVIEW
13341,Eclipse: Conspiracy (13341),Series,6,148,2022,English,49,TV-Y,7.2,27015.58,0.0,12,True,2026-09-07 16:37:07.701902,2026-09-07 16:37:07.701909,3645.94,584.76,328.01,3063.04,0.0,1368.11,36005.44,0.0,0.8516,255.25,70614.53,53.23,22,5,2,56.23,9.09,0.0,0.0,0.0,Crime,Nexus Motion Pictures,36005.44,34609.09,0.9612,1326.59,0.7143,0.7731,0.7669,RENEW
13342,Return of Freedom (13342),Series,15,214,2012,Hindi,28,G,5.4,29703.43,0.0,3,True,2026-09-07 16:37:07.702583,2026-09-07 16:37:07.702590,1900.76,900.42,258.87,1449.14,0.0,1158.11,35370.73,0.0,0.8935,483.05,86188.63,93.9,21,8,0,78.53,33.33,0.0,0.0,0.0,Romance,Beacon Motion Pictures 214,35370.73,50817.9,1.4367,917.88,1.0,0.8643,0.8507,EXPAND
13343,Kingdom of Midnight - Ascension,Movie,16,160,2011,French,144,TV-PG,6.4,21586.43,5064.01,12,False,2026-09-07 16:37:07.703322,2026-09-07 16:37:07.703331,1894.38,841.78,220.71,1839.11,143.93,1222.57,32812.92,0.1543,0.7156,153.26,18162.55,85.87,23,9,2,68.88,47.83,0.0,0.0,0.0,Sci-Fi,Zenith Motion Pictures,32812.92,-14650.37,-0.4465,211.51,0.8182,0.1231,0.1906,COST_REVIEW
13344,Chronicles of Dynasty - Vindication (13344),Series,16,1,2015,English,42,NC-17,7.5,49564.47,7984.33,3,False,2026-09-07 16:37:07.703998,2026-09-07 16:37:07.704005,6004.58,1522.28,636.94,1552.07,117.93,3443.01,70825.61,0.1127,0.7846,517.36,64039.22,116.24000000000001,19,9,0,76.39,42.11,0.0,0.0,0.0,Sci-Fi,Warner Bros. Pictures,70825.61,-6786.39,-0.0958,550.92,1.0,0.7194,0.3805,COST_REVIEW
13345,Heart of Ascendance - Unbound,Movie,14,244,2017,English,87,G,6.3,17792.28,3961.05,8,False,2026-09-07 16:37:07.704719,2026-09-07 16:37:07.704726,1972.98,831.09,336.91,1903.74,60.6,888.4,27747.05,0.1428,0.7123,237.97,67425.79,96.47,21,11,3,82.42,38.1,0.0,0.0,0.0,Mystery,Crest Interactive,27747.05,39678.74,1.43,698.93,0.7857,0.7482,0.85,EXPAND
13346,The Last Eclipse - Reborn,Movie,10,216,2014,English,144,TV-MA,7.4,56012.17,0.0,3,True,2026-09-07 16:37:07.705464,2026-09-07 16:37:07.705472,5560.11,2348.08,1188.72,1176.91,0.0,1355.94,67641.93,0.0,0.9103,392.3,44418.46,59.260000000000005,17,5,2,49.46,11.76,0.0,0.0,0.0,Fantasy,Crown Studios,67641.93,-23223.47,-0.3433,749.55,0.7143,0.5054,0.2477,COST_REVIEW
13347,Return of Monolith - Vindication (13347),Movie,11,72,2022,Hindi,126,R,6.5,12599.09,2557.27,6,False,2026-09-07 16:37:07.706364,2026-09-07 16:37:07.706375,1368.2,309.38,77.68,1546.88,83.91,355.22,18897.63,0.1353,0.7391,257.81,23432.780000000002,61.51,18,3,2,50.36,11.11,0.0,0.0,0.0,History,Crest Group,18897.63,4535.15,0.24,380.96,0.6,0.1962,0.5382,RENEW
13348,Paradox: Retribution (13348),Movie,19,188,2024,English,78,R,7.1,22369.22,4938.8,6,False,2026-09-07 16:37:07.709042,2026-09-07 16:37:07.709075,1739.94,437.64,476.61,1618.33,103.83,1410.63,33095.0,0.1492,0.7285,269.72,18791.65,66.78,17,5,0,71.38,41.18,0.0,0.0,0.0,War,Solar Entertainment,33095.0,-14303.35,-0.4322,281.4,1.0,0.1313,0.1989,COST_REVIEW
13349,Darkness: Origins (13349),Movie,18,91,2022,Hindi,165,PG-13,7.6,30679.0,0.0,3,True,2026-09-07 16:37:07.711868,2026-09-07 16:37:07.711886,3030.0,1420.6,640.03,1497.7,0.0,926.63,38193.96,0.0,0.8826,499.23,39787.22,166.61,23,8,0,80.4,43.48,0.0,0.0,0.0,Thriller,Omni Motion Pictures,38193.96,1593.26,0.0417,238.8,1.0,0.4425,0.4491,MONITOR
13350,Return of Protocol (13350),Movie,10,155,2022,Hindi,133,PG-13,6.9,39513.93,7194.68,15,False,2026-09-07 16:37:07.714645,2026-09-07 16:37:07.714679,4155.02,1141.63,304.19,3154.94,88.0,2425.6,57977.99,0.1241,0.7532,210.33,45965.05,88.07,22,4,1,60.08,31.82,0.0,0.0,0.0,Fantasy,Vanguard Pictures,57977.99,-12012.94,-0.2072,521.91,0.8,0.5259,0.3217,COST_REVIEW
13351,Borders of Requiem - Unbound,Movie,4,18,2018,English,134,NC-17,6.8,17215.35,3429.13,14,False,2026-09-07 16:37:07.716881,2026-09-07 16:37:07.716904,2429.21,488.71,180.56,2170.79,35.56,748.87,26698.18,0.1284,0.7358,155.06,47520.38,75.89,19,3,0,59.62,26.32,0.0,0.0,0.0,Biography,Lucasfilm,26698.18,20822.2,0.7799,626.17,1.0,0.5461,0.7207,RENEW
13352,After Justice (13352),Series,6,191,2011,Spanish,50,PG,7.1,31442.22,4702.52,6,False,2026-09-07 16:37:07.718276,2026-09-07 16:37:07.718331,2624.64,1363.02,210.12,1807.22,79.45,1939.44,44168.63,0.1065,0.7713,301.2,86195.51,116.3,20,8,2,79.53,40.0,0.0,0.0,0.0,Crime,Pinnacle Films,44168.63,42026.88,0.9515,741.15,0.8,0.8643,0.7647,EXPAND
13353,Nemesis: Origins (13353),Series,16,133,2013,English,48,G,8.0,26692.89,0.0,8,True,2026-09-07 16:37:07.720540,2026-09-07 16:37:07.720556,3686.41,409.13,392.04,2425.73,0.0,829.36,34435.56,0.0,0.8822,303.22,24009.019999999997,69.53,17,2,0,76.76,29.41,0.0,0.0,0.0,Sci-Fi,Apex Entertainment,34435.56,-10426.54,-0.3028,345.3,1.0,0.2042,0.2702,COST_REVIEW
13354,Chronicles of Paradise - Reborn,Movie,19,17,2018,German,90,R,8.2,27266.92,0.0,6,True,2026-09-07 16:37:07.722141,2026-09-07 16:37:07.722182,3217.0,839.52,664.62,1835.22,0.0,1035.05,34858.33,0.0,0.8745,305.87,14565.94,60.949999999999996,15,3,1,71.44,26.67,0.0,0.0,0.0,War,Legendary Entertainment,34858.33,-20292.39,-0.5821,238.98,0.75,0.0793,0.1194,COST_REVIEW
13355,Song of Destiny - Reborn,Series,1,163,2020,English,26,PG-13,5.8,53092.32,4675.21,3,False,2026-09-07 16:37:07.726430,2026-09-07 16:37:07.726457,3282.73,2123.76,1196.19,2353.49,76.33,2416.25,69216.28,0.0675,0.8145,784.5,71712.86000000002,50.47,19,4,6,46.94,10.53,0.0,0.0,0.0,Action,Atlantic Entertainment,69216.28,2496.58,0.0361,1420.9,0.4,0.781,0.4465,MONITOR
13356,Call of Valor - Vindication (13356),Movie,2,120,2012,English,76,TV-MA,7.6,29870.95,4578.06,13,False,2026-09-07 16:37:07.727913,2026-09-07 16:37:07.727931,3740.35,1335.35,671.51,1959.91,54.09,742.65,42952.87,0.1066,0.7825,150.76,51707.93,169.82,23,8,2,77.49,30.43,0.0,0.0,0.0,Adventure,Crown Interactive,42952.87,8755.06,0.2038,304.49,0.8,0.5963,0.5232,RENEW
13357,Olympus: Legacy (13357),Movie,2,114,2019,English,114,TV-MA,4.6,25276.45,4753.53,11,False,2026-09-07 16:37:07.729573,2026-09-07 16:37:07.729586,1597.46,1162.27,190.71,1833.19,55.67,1091.79,35961.07,0.1322,0.7473,166.65,45256.03,100.06,21,5,1,65.05,42.86,0.0,0.0,0.0,Adventure,Silver Media,35961.07,9294.96,0.2585,452.29,0.8333,0.5163,0.546,EXPAND
13358,Light 4 (13358),Series,18,114,2023,Korean,59,NC-17,8.0,24475.14,3559.48,6,False,2026-09-07 16:37:07.731448,2026-09-07 16:37:07.731471,3665.5,766.04,563.56,2280.21,46.79,1016.39,36373.11,0.0979,0.7737,380.04,84562.79000000001,112.55999999999999,25,8,0,77.31,48.0,0.0,0.0,0.0,Thriller,Silver Media,36373.11,48189.68,1.3249,751.27,1.0,0.8566,0.8338,EXPAND
13359,Empire of Frontier - Unbound,Movie,3,158,2015,English,163,TV-Y,6.5,40880.38,0.0,5,True,2026-09-07 16:37:07.732742,2026-09-07 16:37:07.732757,5663.46,1826.12,220.87,2505.25,0.0,1880.01,52976.09,0.0,0.8786,501.05,93873.98,76.78,24,11,1,77.22,33.33,0.0,0.0,0.0,Animation,Atlantic Studios,52976.09,40897.89,0.772,1222.64,0.9167,0.8958,0.7184,EXPAND
13360,Ghosts of Storm,Movie,7,132,2013,Korean,108,R,6.9,26550.55,2027.9,7,False,2026-09-07 16:37:07.734555,2026-09-07 16:37:07.734572,2303.55,431.49,537.57,2005.71,60.35,1464.14,35381.26,0.0573,0.8155,286.53,33662.24,41.03,16,1,3,47.49,6.25,0.0,0.0,0.0,Documentary,Nexus Cinema,35381.26,-1719.02,-0.0486,820.43,0.25,0.3503,0.4047,MONITOR
13361,The Last Ascendance - Reborn,Movie,6,214,2019,Hindi,96,TV-PG,7.3,21537.09,2554.06,13,False,2026-09-07 16:37:07.737563,2026-09-07 16:37:07.737603,1791.18,553.29,236.7,2637.15,51.73,775.84,30137.04,0.0847,0.7741,202.86,32831.49,29.93,12,2,0,59.38,16.67,0.0,0.0,0.0,Crime,Beacon Motion Pictures 214,30137.04,2694.45,0.0894,1096.94,1.0,0.3375,0.472,MONITOR
13362,Thunder 4 (13362),Movie,2,108,2020,German,111,PG-13,5.6,16221.2,2319.61,12,False,2026-09-07 16:37:07.740283,2026-09-07 16:37:07.740314,1530.14,249.28,243.89,3150.4,52.92,631.66,24399.1,0.0951,0.7275,262.53,103285.63999999998,75.35,15,7,1,81.42,20.0,0.0,0.0,0.0,Adventure,Vanguard Productions 108,24399.1,78886.54,3.2332,1370.75,0.875,0.924,0.9704,EXPAND
13363,Redemption 3 (13363),Movie,1,53,2023,Hindi,121,R,4.8,35509.03,5246.71,13,False,2026-09-07 16:37:07.741205,2026-09-07 16:37:07.741214,3268.78,738.35,698.67,3828.94,91.05,843.27,50224.8,0.1045,0.7721,294.53,103924.52,131.89,24,11,1,83.72,58.33,0.0,0.0,0.0,Action,Beacon Motion Pictures,50224.8,53699.72,1.0692,787.96,0.9167,0.9258,0.7895,EXPAND
13364,Ghosts of Ascendance (13364),Movie,19,26,2021,English,161,R,8.7,21571.29,2575.09,7,False,2026-09-07 16:37:07.741872,2026-09-07 16:37:07.741880,2017.14,870.74,387.09,1849.29,63.99,1436.15,30770.78,0.0837,0.7666,264.18,56274.200000000004,65.52,26,1,5,52.72,11.54,0.0,0.0,0.0,War,BBC Film,30770.78,25503.42,0.8288,858.89,0.1667,0.6455,0.7345,RENEW
13365,Code Valor - Resurgence,Movie,8,208,2012,Hindi,85,PG-13,7.1,20337.97,1655.26,8,False,2026-09-07 16:37:07.742519,2026-09-07 16:37:07.742526,1802.86,308.22,237.93,1515.95,56.64,778.0,26692.83,0.062,0.8295,189.49,44135.65,64.47,14,0,1,55.47,21.43,0.0,0.0,0.0,Drama,Atlas Cinema,26692.83,17442.82,0.6535,684.59,0.0,0.5013,0.6843,RENEW
13366,Project Midnight (13366),Movie,18,293,2019,Spanish,94,TV-PG,6.1,19403.76,3617.72,6,False,2026-09-07 16:37:07.743472,2026-09-07 16:37:07.743490,2248.93,646.28,414.28,1855.21,66.8,568.88,28821.86,0.1255,0.7513,309.2,67978.6,109.45,26,7,1,75.96,38.46,0.0,0.0,0.0,Thriller,Crest Motion Pictures 293,28821.86,39156.74,1.3586,621.09,0.875,0.7529,0.839,EXPAND
13367,Inside Olympus - Ascension (13367),Series,16,267,2025,Hindi,64,NC-17,6.4,41596.34,10254.17,5,False,2026-09-07 16:37:07.745339,2026-09-07 16:37:07.745352,3110.73,1226.66,750.5,1880.17,174.87,1685.98,60679.42,0.169,0.7368,376.03,20554.629999999997,65.85,25,7,2,56.59,8.0,0.0,0.0,0.0,Sci-Fi,Solar Interactive 267,60679.42,-40124.79,-0.6613,312.14,0.7778,0.1544,0.0831,COST_REVIEW
13368,Redemption: Defiance (13368),Series,20,33,2012,Japanese,50,PG,6.6,36939.78,3445.89,4,False,2026-09-07 16:37:07.745997,2026-09-07 16:37:07.746005,5028.92,712.96,808.04,1299.05,35.49,1701.87,49972.0,0.069,0.8398,324.76,23223.819999999996,98.96000000000001,20,10,1,72.55,40.0,0.0,0.0,0.0,Western,Mirage Cinema,49972.0,-26748.18,-0.5353,234.68,0.9091,0.1929,0.1422,COST_REVIEW
13369,Edge of Vengeance (13369),Movie,7,239,2016,Hindi,87,TV-MA,6.1,18198.67,1159.9,8,False,2026-09-07 16:37:07.746802,2026-09-07 16:37:07.746811,2422.54,709.7,224.34,2503.29,32.18,1004.67,26255.29,0.0442,0.7854,312.91,20649.63,60.82,17,4,1,66.37,29.41,0.0,0.0,0.0,Documentary,Atlantic Entertainment 239,26255.29,-5605.66,-0.2135,339.52,0.8,0.1556,0.3184,COST_REVIEW
13370,Empire of Freedom (13370),Movie,12,147,2011,English,153,PG-13,5.5,23558.41,2756.94,8,False,2026-09-07 16:37:07.747552,2026-09-07 16:37:07.747559,2423.77,924.89,173.1,2175.61,78.34,597.32,32688.38,0.0843,0.7948,271.95,81379.99,85.26,23,7,1,68.09,52.17,0.0,0.0,0.0,Horror,Atlantic Motion Pictures,32688.38,48691.61,1.4896,954.49,0.875,0.8403,0.8576,EXPAND
13371,Protocol 2 (13371),Series,12,192,2010,English,63,TV-Y,7.4,36093.77,0.0,14,True,2026-09-07 16:37:07.748146,2026-09-07 16:37:07.748152,4935.67,1458.99,448.95,3880.87,0.0,1399.62,48217.87,0.0,0.8509,277.2,12444.77,18.81,11,1,1,46.57,0.0,0.0,0.0,0.0,Horror,Mirage Pictures,48217.87,-35773.1,-0.7419,661.6,0.5,0.0555,0.0515,COST_REVIEW
13372,Edge of Silence (13372),Series,4,110,2012,English,59,G,7.7,20572.87,1608.44,13,False,2026-09-07 16:37:07.748688,2026-09-07 16:37:07.748693,1691.98,859.65,306.33,2784.01,51.34,1099.09,28973.71,0.0555,0.7685,214.15,81393.39,138.47,19,3,0,77.17,47.37,0.0,0.0,0.0,Biography,Zenith Films,28973.71,52419.68,1.8092,587.81,1.0,0.8404,0.8936,EXPAND
13373,Paradise: Legacy (13373),Series,10,5,2025,English,33,TV-PG,5.6,18241.51,3848.85,3,False,2026-09-07 16:37:07.749262,2026-09-07 16:37:07.749268,1123.33,474.73,143.74,866.34,117.13,778.15,25593.78,0.1504,0.7566,288.78,38060.97,87.93,25,8,2,72.79,48.0,0.0,0.0,0.0,Fantasy,Paramount Pictures,25593.78,12467.19,0.4871,432.86,0.8,0.4168,0.6312,EXPAND
13374,Inside Justice - Conspiracy,Series,5,140,2012,Japanese,26,TV-PG,7.8,18352.08,3412.61,6,False,2026-09-07 16:37:07.749983,2026-09-07 16:37:07.749992,2123.86,913.83,297.92,1897.59,40.73,474.78,27513.4,0.124,0.7442,316.26,26640.07,27.03,14,1,3,55.15,21.43,0.0,0.0,0.0,Comedy,Prism Productions 140,27513.4,-873.33,-0.0317,985.57,0.25,0.2445,0.4132,MONITOR
13375,Paradox: Defiance (13375),Series,11,65,2023,Hindi,26,PG,6.7,25739.01,0.0,5,True,2026-09-07 16:37:07.750810,2026-09-07 16:37:07.750821,2605.09,451.81,469.15,2253.85,0.0,663.88,32182.79,0.0,0.8807,450.77,30012.270000000004,103.16000000000001,23,7,0,82.44,30.43,0.0,0.0,0.0,History,Solar Group,32182.79,-2170.52,-0.0674,290.93,1.0,0.295,0.3948,COST_REVIEW
13376,Legacy of Reckoning (13376),Movie,1,47,2020,English,149,NC-17,8.4,34777.8,4500.2,4,False,2026-09-07 16:37:07.751693,2026-09-07 16:37:07.751704,3861.89,1310.06,175.68,1955.43,120.57,1988.93,48690.56,0.0924,0.7936,488.86,39824.17,31.32,11,3,0,65.49,9.09,0.0,0.0,0.0,Action,Crown Productions 47,48690.56,-8866.39,-0.1821,1271.53,1.0,0.4431,0.3347,COST_REVIEW
13377,Illusion 5 (13377),Movie,17,142,2021,Japanese,167,G,5.7,36906.97,8056.04,8,False,2026-09-07 16:37:07.752732,2026-09-07 16:37:07.752746,5201.69,1807.6,594.19,2388.91,208.49,2337.92,57501.81,0.1401,0.7323,298.61,24841.52,114.9,21,5,2,67.34,33.33,0.0,0.0,0.0,Sports,Orion Films 142,57501.81,-32660.29,-0.568,216.2,0.7143,0.2169,0.1264,COST_REVIEW
